index,x,y,dx,dy
a61.2x-21.6,61.2,-21.6,2.9754,-4.5251999
a64.8x-21.6,64.8,-21.6,4.1933999,-4.2382002
a68.4x-21.6,68.4,-21.6,5.2227001,-3.8065
a72x-21.6,72,-21.6,6.0984001,-3.2677
a75.6x-21.6,75.6,-21.6,6.8288002,-2.6573
a79.2x-21.6,79.2,-21.6,7.4212999,-2.0013001
a82.8x-21.6,82.8,-21.6,7.9015999,-1.3345
a86.4x-21.6,86.4,-21.6,8.2826996,-0.677201
a90x-21.6,90,-21.6,8.5897999,-0.0427002
a93.6x-21.6,93.6,-21.6,8.8310003,0.552999
a97.2x-21.6,97.2,-21.6,9.026,1.0899
a100.8x-21.6,100.8,-21.6,9.2080002,1.5221
a104.4x-21.6,104.4,-21.6,9.4429998,1.7976
a108x-21.6,108,-21.6,9.8739996,1.8163
a111.6x-21.6,111.6,-21.6,10.8179998,1.3019
a115.2x-21.6,115.2,-21.6,12.3599997,-0.283101
a118.8x-21.6,118.8,-21.6,10.9860001,-0.6763
a122.4x-21.6,122.4,-21.6,9.5010004,0.0340992
a126x-21.6,126,-21.6,7.3410001,0.338701
a129.6x-21.6,129.6,-21.6,4.9290099,0.431699
a133.2x-21.6,133.2,-21.6,2.3959899,0.356201
a136.8x-21.6,136.8,-21.6,0.203006,0.0237995
a140.4x-21.6,140.4,-21.6,-1.98,-0.5341
a144x-21.6,144,-21.6,-4.8670001,-0.875599
a147.6x-21.6,147.6,-21.6,-7.473,-1.2410001
a151.2x-21.6,151.2,-21.6,-7.4990001,-0.2377
a154.8x-21.6,154.8,-21.6,-5.7450099,1.0285
a158.4x-21.6,158.4,-21.6,-4.7609901,1.4918
a162x-21.6,162,-21.6,-4.039,1.7122
a165.6x-21.6,165.6,-21.6,-3.8039899,1.7756
a169.2x-21.6,169.2,-21.6,-3.5090101,1.7879
a172.8x-21.6,172.8,-21.6,-3.227,1.7867
a176.4x-21.6,176.4,-21.6,-3.029,1.7661
a-180x-18,-180,-18,0.688004,0.6413
a-176.4x-18,-176.4,-18,0.595999,0.626101
a-172.8x-18,-172.8,-18,0.507993,0.605101
a-169.2x-18,-169.2,-18,0.410999,0.577801
a-165.6x-18,-165.6,-18,0.295999,0.541599
a-162x-18,-162,-18,0.177994,0.496
a-158.4x-18,-158.4,-18,0.0600037,0.4419
a-154.8x-18,-154.8,-18,-0.0659973,0.369101
a-151.2x-18,-151.2,-18,-0.204999,0.278799
a-147.6x-18,-147.6,-18,-0.347006,0.1738
a-144x-18,-144,-18,-0.487,0.0550003
a-140.4x-18,-140.4,-18,-0.631998,-0.0914993
a-136.8x-18,-136.8,-18,-0.784,-0.2659
a-133.2x-18,-133.2,-18,-0.928006,-0.474199
a-129.6x-18,-129.6,-18,-1.059,-0.7169
a-126x-18,-126,-18,-1.182,-0.999001
a-122.4x-18,-122.4,-18,-1.288,-1.3243001
a-118.8x-18,-118.8,-18,-1.359,-1.6946
a-115.2x-18,-115.2,-18,-1.377,-2.1203001
a-111.6x-18,-111.6,-18,-1.344,-2.5885
a-108x-18,-108,-18,-1.2410001,-3.1055
a-104.4x-18,-104.4,-18,-1.0549999,-3.6568
a-100.8x-18,-100.8,-18,-0.742,-4.2447
a-97.2x-18,-97.2,-18,-0.299496,-4.8657999
a-93.6x-18,-93.6,-18,0.297197,-5.4986
a-90x-18,-90,-18,1.0641,-6.0559001
a-86.4x-18,-86.4,-18,2.0890999,-6.6532998
a-82.8x-18,-82.8,-18,3.4360001,-7.152
a-79.2x-18,-79.2,-18,5.0903001,-7.4342999
a-75.6x-18,-75.6,-18,6.9091001,-7.2858
a-72x-18,-72,-18,8.8437004,-6.5630002
a-68.4x-18,-68.4,-18,11.0529003,-4.8685999
a-64.8x-18,-64.8,-18,8.5840998,-4.1328001
a-61.2x-18,-61.2,-18,6.5594001,-3.1501
a-57.6x-18,-57.6,-18,6.2438998,-3.075
a-54x-18,-54,-18,4.7384,-3.4352
a-50.4x-18,-50.4,-18,2.6101999,-3.5302999
a-46.8x-18,-46.8,-18,0.481702,-3.3345001
a-43.2x-18,-43.2,-18,-1.7104,-3.0836
a-39.6x-18,-39.6,-18,-3.3522,-2.9559
a-36x-18,-36,-18,-1.7613,-3.5092001
a-32.4x-18,-32.4,-18,-0.5305,-3.8113999
a-28.8x-18,-28.8,-18,0.386201,-3.9231
a-25.2x-18,-25.2,-18,1.1528,-3.9633999
a-21.6x-18,-21.6,-18,1.8241,-3.9586999
a-18x-18,-18,-18,2.4433,-3.9166999
a-14.4x-18,-14.4,-18,3.0443001,-3.8336999
a-10.8x-18,-10.8,-18,3.65469,-3.7163
a-7.2x-18,-7.2,-18,4.2916698,-3.5641999
a-3.6x-18,-3.6,-18,4.9929099,-3.3267
a0x-18,0,-18,5.7806001,-3.0158999
a3.6x-18,3.6,-18,6.7051001,-2.4798
a7.2x-18,7.2,-18,7.8274002,-1.6713001
a10.8x-18,10.8,-18,9.4245005,-0.0149002
a14.4x-18,14.4,-18,9.5623999,2.1661999
a18x-18,18,-18,7.5764999,3.2042999
a21.6x-18,21.6,-18,4.7020998,2.9935999
a25.2x-18,25.2,-18,1.5285,2.6819
a28.8x-18,28.8,-18,-1.7309999,2.5267
a32.4x-18,32.4,-18,-4.961,2.3532
a36x-18,36,-18,-7.6444998,1.7836
a39.6x-18,39.6,-18,-6.4622002,-1.1537
a43.2x-18,43.2,-18,-2.3127,-4.2508001
a46.8x-18,46.8,-18,-2.9116001,-5.2188001
a50.4x-18,50.4,-18,-3.6259999,-5.197
a54x-18,54,-18,-0.666302,-5.6282001
a57.6x-18,57.6,-18,1.4203,-5.7610002
a61.2x-18,61.2,-18,3.0738001,-5.5752001
a64.8x-18,64.8,-18,4.5015998,-5.1718998
a68.4x-18,68.4,-18,5.6866002,-4.5503998
a72x-18,72,-18,6.6697001,-3.8584001
a75.6x-18,75.6,-18,7.4583998,-3.1242001
a79.2x-18,79.2,-18,8.0769997,-2.3771999
a82.8x-18,82.8,-18,8.5534,-1.6343
a86.4x-18,86.4,-18,8.9091997,-0.898399
a90x-18,90,-18,9.1792002,-0.207001
a93.6x-18,93.6,-18,9.3669996,0.423401
a97.2x-18,97.2,-18,9.4820004,0.9681
a100.8x-18,100.8,-18,9.5179996,1.3824
a104.4x-18,104.4,-18,9.5220003,1.6028
a108x-18,108,-18,9.5740004,1.5015
a111.6x-18,111.6,-18,9.7180004,0.937799
a115.2x-18,115.2,-18,9.9759998,-0.2129
a118.8x-18,118.8,-18,10.2290001,-2.1129
a122.4x-18,122.4,-18,9.96,-3.0583
a126x-18,126,-18,7.6349902,-3.0671
a129.6x-18,129.6,-18,5.0029998,-3.0438001
a133.2x-18,133.2,-18,2.151,-3.0632999
a136.8x-18,136.8,-18,-0.288998,-3.2244
a140.4x-18,140.4,-18,-2.1270101,-3.5423
a144x-18,144,-18,-4.927,-3.4182
a147.6x-18,147.6,-18,-6.4450002,-2.3676
a151.2x-18,151.2,-18,-5.5630102,-0.522699
a154.8x-18,154.8,-18,-4.9120002,0.4224
a158.4x-18,158.4,-18,-4.3559899,0.940901
a162x-18,162,-18,-3.908,1.2091
a165.6x-18,165.6,-18,-3.65499,1.3569
a169.2x-18,169.2,-18,-3.44699,1.4894
a172.8x-18,172.8,-18,-3.201,1.5448
a176.4x-18,176.4,-18,-3.0150101,1.5769
a-180x-14.4,-180,-14.4,0.677994,0.6936
a-176.4x-14.4,-176.4,-14.4,0.579001,0.6854
a-172.8x-14.4,-172.8,-14.4,0.488995,0.6719
a-169.2x-14.4,-169.2,-14.4,0.384998,0.6526
a-165.6x-14.4,-165.6,-14.4,0.258005,0.6244
a-162x-14.4,-162,-14.4,0.128006,0.5873
a-158.4x-14.4,-158.4,-14.4,0.002005,0.5405
a-154.8x-14.4,-154.8,-14.4,-0.138004,0.4781
a-151.2x-14.4,-151.2,-14.4,-0.296002,0.4
a-147.6x-14.4,-147.6,-14.4,-0.459006,0.3049
a-144x-14.4,-144,-14.4,-0.619995,0.1903
a-140.4x-14.4,-140.4,-14.4,-0.792001,0.0477003
a-136.8x-14.4,-136.8,-14.4,-0.974994,-0.1224
a-133.2x-14.4,-133.2,-14.4,-1.154,-0.3302
a-129.6x-14.4,-129.6,-14.4,-1.324,-0.5777
a-126x-14.4,-126,-14.4,-1.4910001,-0.8684
a-122.4x-14.4,-122.4,-14.4,-1.645,-1.2105
a-118.8x-14.4,-118.8,-14.4,-1.767,-1.6063
a-115.2x-14.4,-115.2,-14.4,-1.839,-2.0673001
a-111.6x-14.4,-111.6,-14.4,-1.86,-2.5876999
a-108x-14.4,-108,-14.4,-1.806,-3.1703999
a-104.4x-14.4,-104.4,-14.4,-1.6619999,-3.8073001
a-100.8x-14.4,-100.8,-14.4,-1.383,-4.5043001
a-97.2x-14.4,-97.2,-14.4,-0.9642,-5.2642999
a-93.6x-14.4,-93.6,-14.4,-0.3702,-6.0015001
a-90x-14.4,-90,-14.4,0.433899,-6.7393999
a-86.4x-14.4,-86.4,-14.4,1.5104001,-7.4832001
a-82.8x-14.4,-82.8,-14.4,3.0415001,-8.2540998
a-79.2x-14.4,-79.2,-14.4,5.1297998,-8.7419004
a-75.6x-14.4,-75.6,-14.4,7.5008998,-8.6798
a-72x-14.4,-72,-14.4,10.2081003,-7.9225001
a-68.4x-14.4,-68.4,-14.4,11.7606001,-7.1542001
a-64.8x-14.4,-64.8,-14.4,9.1021004,-6.7460999
a-61.2x-14.4,-61.2,-14.4,6.9709001,-6.3235998
a-57.6x-14.4,-57.6,-14.4,5.9429002,-6.0746002
a-54x-14.4,-54,-14.4,4.5605001,-6.0282998
a-50.4x-14.4,-50.4,-14.4,2.7432001,-5.888
a-46.8x-14.4,-46.8,-14.4,0.7898,-5.6405001
a-43.2x-14.4,-43.2,-14.4,-1.3305,-5.3189001
a-39.6x-14.4,-39.6,-14.4,-3.2372,-4.8083
a-36x-14.4,-36,-14.4,-2.2502999,-4.6149001
a-32.4x-14.4,-32.4,-14.4,-0.7367,-4.7024002
a-28.8x-14.4,-28.8,-14.4,0.330001,-4.6643
a-25.2x-14.4,-25.2,-14.4,1.1743,-4.6100998
a-21.6x-14.4,-21.6,-14.4,1.8908,-4.5490999
a-18x-14.4,-18,-14.4,2.5443001,-4.4793
a-14.4x-14.4,-14.4,-14.4,3.1801,-4.3985
a-10.8x-14.4,-10.8,-14.4,3.8299201,-4.2981
a-7.2x-14.4,-7.2,-14.4,4.5204401,-4.1743999
a-3.6x-14.4,-3.6,-14.4,5.2986898,-3.9946001
a0x-14.4,0,-14.4,6.20748,-3.7379
a3.6x-14.4,3.6,-14.4,7.3147001,-3.2842
a7.2x-14.4,7.2,-14.4,8.7349997,-2.5487001
a10.8x-14.4,10.8,-14.4,10.9632998,-1.1406
a14.4x-14.4,14.4,-14.4,10.5646,0.5468
a18x-14.4,18,-14.4,7.5995998,0.857
a21.6x-14.4,21.6,-14.4,4.4375,0.7393
a25.2x-14.4,25.2,-14.4,1.1826,0.319
a28.8x-14.4,28.8,-14.4,-2.0727,-0.1049
a32.4x-14.4,32.4,-14.4,-5.2988,-0.4861
a36x-14.4,36,-14.4,-8.2259998,-0.9118
a39.6x-14.4,39.6,-14.4,-9.9842997,-1.9297
a43.2x-14.4,43.2,-14.4,-5.3221998,-5.2021999
a46.8x-14.4,46.8,-14.4,-3.2830999,-7.3053002
a50.4x-14.4,50.4,-14.4,-3.5876,-7.1473999
a54x-14.4,54,-14.4,-0.842701,-7.1138
a57.6x-14.4,57.6,-14.4,1.4634,-7.0685
a61.2x-14.4,61.2,-14.4,3.3436,-6.7131
a64.8x-14.4,64.8,-14.4,4.9554,-6.1368999
a68.4x-14.4,68.4,-14.4,6.2909002,-5.3562002
a72x-14.4,72,-14.4,7.3663001,-4.5032001
a75.6x-14.4,75.6,-14.4,8.2080002,-3.6034999
a79.2x-14.4,79.2,-14.4,8.8368998,-2.7341001
a82.8x-14.4,82.8,-14.4,9.3011999,-1.8867
a86.4x-14.4,86.4,-14.4,9.6295996,-1.0624
a90x-14.4,90,-14.4,9.8430996,-0.2936
a93.6x-14.4,93.6,-14.4,9.9469995,0.399
a97.2x-14.4,97.2,-14.4,9.9540005,0.9949
a100.8x-14.4,100.8,-14.4,9.8400002,1.446
a104.4x-14.4,104.4,-14.4,9.6190004,1.7019
a108x-14.4,108,-14.4,9.3079996,1.6417
a111.6x-14.4,111.6,-14.4,8.9490004,1.1796
a115.2x-14.4,115.2,-14.4,8.6059999,0.2999
a118.8x-14.4,118.8,-14.4,8.309,-1.0401
a122.4x-14.4,122.4,-14.4,8.1239996,-2.9240999
a126x-14.4,126,-14.4,7.164,-5.1174002
a129.6x-14.4,129.6,-14.4,5.0349898,-5.803
a133.2x-14.4,133.2,-14.4,2.1040001,-5.809
a136.8x-14.4,136.8,-14.4,-0.305005,-5.1842999
a140.4x-14.4,140.4,-14.4,-1.678,-4.1542001
a144x-14.4,144,-14.4,-3.763,-3.4992001
a147.6x-14.4,147.6,-14.4,-4.4569898,-1.6674
a151.2x-14.4,151.2,-14.4,-4.4850001,-0.5795
a154.8x-14.4,154.8,-14.4,-4.26899,0.1151
a158.4x-14.4,158.4,-14.4,-3.9659901,0.5966
a162x-14.4,162,-14.4,-3.70399,0.8986
a165.6x-14.4,165.6,-14.4,-3.4860001,1.0408
a169.2x-14.4,169.2,-14.4,-3.3199999,1.2227
a172.8x-14.4,172.8,-14.4,-3.125,1.3272001
a176.4x-14.4,176.4,-14.4,-2.97001,1.4011
a-180x-10.8,-180,-10.8,0.673996,0.7501
a-176.4x-10.8,-176.4,-10.8,0.569006,0.75
a-172.8x-10.8,-172.8,-10.8,0.477002,0.7451
a-169.2x-10.8,-169.2,-10.8,0.367999,0.7347
a-165.6x-10.8,-165.6,-10.8,0.228998,0.7172
a-162x-10.8,-162,-10.8,0.0879974,0.6908
a-158.4x-10.8,-158.4,-10.8,-0.0470062,0.6513
a-154.8x-10.8,-154.8,-10.8,-0.198993,0.6034
a-151.2x-10.8,-151.2,-10.8,-0.378003,0.544
a-147.6x-10.8,-147.6,-10.8,-0.562003,0.4618
a-144x-10.8,-144,-10.8,-0.742004,0.3535
a-140.4x-10.8,-140.4,-10.8,-0.943002,0.218
a-136.8x-10.8,-136.8,-10.8,-1.164,0.0567997
a-133.2x-10.8,-133.2,-10.8,-1.378,-0.1437
a-129.6x-10.8,-129.6,-10.8,-1.587,-0.3879
a-126x-10.8,-126,-10.8,-1.811,-0.6816
a-122.4x-10.8,-122.4,-10.8,-2.026,-1.0343
a-118.8x-10.8,-118.8,-10.8,-2.201,-1.4511
a-115.2x-10.8,-115.2,-10.8,-2.3380001,-1.9408
a-111.6x-10.8,-111.6,-10.8,-2.4360001,-2.506
a-108x-10.8,-108,-10.8,-2.4460001,-3.1568
a-104.4x-10.8,-104.4,-10.8,-2.3570001,-3.8841
a-100.8x-10.8,-100.8,-10.8,-2.1300001,-4.6841998
a-97.2x-10.8,-97.2,-10.8,-1.7514,-5.5366998
a-93.6x-10.8,-93.6,-10.8,-1.1744,-6.4278002
a-90x-10.8,-90,-10.8,-0.369797,-7.4046001
a-86.4x-10.8,-86.4,-10.8,0.7088,-8.3921003
a-82.8x-10.8,-82.8,-10.8,2.3011999,-9.4727001
a-79.2x-10.8,-79.2,-10.8,4.9910998,-10.2788
a-75.6x-10.8,-75.6,-10.8,8.0951004,-10.2929001
a-72x-10.8,-72,-10.8,11.3747997,-9.8582001
a-68.4x-10.8,-68.4,-10.8,11.8165998,-9.7568998
a-64.8x-10.8,-64.8,-10.8,9.4226999,-9.6147003
a-61.2x-10.8,-61.2,-10.8,7.4629998,-9.2356005
a-57.6x-10.8,-57.6,-10.8,6.0282998,-8.8872004
a-54x-10.8,-54,-10.8,4.6034999,-8.6457996
a-50.4x-10.8,-50.4,-10.8,2.9463,-8.3606005
a-46.8x-10.8,-46.8,-10.8,1.1477,-7.9917998
a-43.2x-10.8,-43.2,-10.8,-0.7034,-7.4453001
a-39.6x-10.8,-39.6,-10.8,-2.3557,-6.6939998
a-36x-10.8,-36,-10.8,-2.5664001,-6.0325999
a-32.4x-10.8,-32.4,-10.8,-0.7786,-5.7245002
a-28.8x-10.8,-28.8,-10.8,0.4154,-5.4489999
a-25.2x-10.8,-25.2,-10.8,1.2825,-5.2744999
a-21.6x-10.8,-21.6,-10.8,2.0149,-5.1532998
a-18x-10.8,-18,-10.8,2.6909001,-5.0591002
a-14.4x-10.8,-14.4,-10.8,3.3473001,-4.9802999
a-10.8x-10.8,-10.8,-10.8,4.0083098,-4.9085002
a-7.2x-10.8,-7.2,-10.8,4.71804,-4.8182001
a-3.6x-10.8,-3.6,-10.8,5.5503001,-4.7175999
a0x-10.8,0,-10.8,6.5711098,-4.5395999
a3.6x-10.8,3.6,-10.8,7.8453002,-4.2413998
a7.2x-10.8,7.2,-10.8,9.4752998,-3.6644001
a10.8x-10.8,10.8,-10.8,11.7167997,-2.5683999
a14.4x-10.8,14.4,-10.8,10.7095003,-2.0248001
a18x-10.8,18,-10.8,7.4614,-2.026
a21.6x-10.8,21.6,-10.8,4.1705999,-2.1319001
a25.2x-10.8,25.2,-10.8,0.8751,-2.3834
a28.8x-10.8,28.8,-10.8,-2.4093001,-2.7003
a32.4x-10.8,32.4,-10.8,-5.6963,-3.1080999
a36x-10.8,36,-10.8,-8.9420996,-3.5941999
a39.6x-10.8,39.6,-10.8,-11.0768995,-4.3940001
a43.2x-10.8,43.2,-10.8,-7.3681002,-6.2656002
a46.8x-10.8,46.8,-10.8,-4.6752,-8.0454998
a50.4x-10.8,50.4,-10.8,-3.1552999,-8.5858002
a54x-10.8,54,-10.8,-0.734402,-8.6463003
a57.6x-10.8,57.6,-10.8,1.6743,-8.4179001
a61.2x-10.8,61.2,-10.8,3.7948999,-7.8678999
a64.8x-10.8,64.8,-10.8,5.6099,-7.0851002
a68.4x-10.8,68.4,-10.8,7.0609002,-6.1637001
a72x-10.8,72,-10.8,8.2010002,-5.1419001
a75.6x-10.8,75.6,-10.8,9.0607004,-4.1041002
a79.2x-10.8,79.2,-10.8,9.6996002,-3.0602
a82.8x-10.8,82.8,-10.8,10.1437998,-2.0706
a86.4x-10.8,86.4,-10.8,10.4288998,-1.1528
a90x-10.8,90,-10.8,10.5780001,-0.2942
a93.6x-10.8,93.6,-10.8,10.6049995,0.4878
a97.2x-10.8,97.2,-10.8,10.5190001,1.1834199
a100.8x-10.8,100.8,-10.8,10.2600002,1.75073
a104.4x-10.8,104.4,-10.8,9.8050003,2.14678
a108x-10.8,108,-10.8,9.151,2.2774
a111.6x-10.8,111.6,-10.8,8.3699999,1.96864
a115.2x-10.8,115.2,-10.8,7.6440001,1.1068
a118.8x-10.8,118.8,-10.8,7.0539999,0.0425003
a122.4x-10.8,122.4,-10.8,6.3319898,-1.2366
a126x-10.8,126,-10.8,5.3730001,-2.6157
a129.6x-10.8,129.6,-10.8,4.2540002,-4.1307998
a133.2x-10.8,133.2,-10.8,2.3729999,-4.7068
a136.8x-10.8,136.8,-10.8,0.750995,-3.1953001
a140.4x-10.8,140.4,-10.8,-0.696005,-1.901
a144x-10.8,144,-10.8,-2.414,-1.3968
a147.6x-10.8,147.6,-10.8,-3.507,-0.8392
a151.2x-10.8,151.2,-10.8,-3.98101,-0.5686
a154.8x-10.8,154.8,-10.8,-3.7679999,-0.0788004
a158.4x-10.8,158.4,-10.8,-3.56299,0.3751
a162x-10.8,162,-10.8,-3.533,0.6337
a165.6x-10.8,165.6,-10.8,-3.3150001,0.83485
a169.2x-10.8,169.2,-10.8,-3.155,1.0093
a172.8x-10.8,172.8,-10.8,-3.017,1.14311
a176.4x-10.8,176.4,-10.8,-2.8989899,1.23496
a-180x-7.2,-180,-7.2,0.679993,0.81083
a-176.4x-7.2,-176.4,-7.2,0.573996,0.82002
a-172.8x-7.2,-172.8,-7.2,0.473004,0.82485
a-169.2x-7.2,-169.2,-7.2,0.356006,0.82462
a-165.6x-7.2,-165.6,-7.2,0.213007,0.81856
a-162x-7.2,-162,-7.2,0.0650024,0.80458
a-158.4x-7.2,-158.4,-7.2,-0.0850006,0.77767
a-154.8x-7.2,-154.8,-7.2,-0.252994,0.74504
a-151.2x-7.2,-151.2,-7.2,-0.445004,0.70128
a-147.6x-7.2,-147.6,-7.2,-0.646002,0.63374
a-144x-7.2,-144,-7.2,-0.854004,0.54152
a-140.4x-7.2,-140.4,-7.2,-1.08599,0.4222
a-136.8x-7.2,-136.8,-7.2,-1.33699,0.27561
a-133.2x-7.2,-133.2,-7.2,-1.59201,0.08941
a-129.6x-7.2,-129.6,-7.2,-1.85399,-0.14201
a-126x-7.2,-126,-7.2,-2.1340001,-0.43056
a-122.4x-7.2,-122.4,-7.2,-2.408,-0.78389
a-118.8x-7.2,-118.8,-7.2,-2.6559999,-1.21242
a-115.2x-7.2,-115.2,-7.2,-2.881,-1.72743
a-111.6x-7.2,-111.6,-7.2,-3.0669999,-2.3320501
a-108x-7.2,-108,-7.2,-3.158,-3.0469
a-104.4x-7.2,-104.4,-7.2,-3.138,-3.862
a-100.8x-7.2,-100.8,-7.2,-2.9779999,-4.7659001
a-97.2x-7.2,-97.2,-7.2,-2.6657,-5.7330999
a-93.6x-7.2,-93.6,-7.2,-2.1431999,-6.8260999
a-90x-7.2,-90,-7.2,-1.3656,-7.9895
a-86.4x-7.2,-86.4,-7.2,-0.3976,-9.0312004
a-82.8x-7.2,-82.8,-7.2,0.932401,-10.4232998
a-79.2x-7.2,-79.2,-7.2,4.5125999,-12.1969004
a-75.6x-7.2,-75.6,-7.2,8.5688,-12.2578001
a-72x-7.2,-72,-7.2,11.9667997,-12.5249996
a-68.4x-7.2,-68.4,-7.2,11.8116999,-12.4247999
a-64.8x-7.2,-64.8,-7.2,9.7327995,-11.9656
a-61.2x-7.2,-61.2,-7.2,7.7175999,-11.6682997
a-57.6x-7.2,-57.6,-7.2,6.1893001,-11.4851999
a-54x-7.2,-54,-7.2,4.8246002,-11.2336998
a-50.4x-7.2,-50.4,-7.2,3.2212,-10.8790998
a-46.8x-7.2,-46.8,-7.2,1.5188,-10.4427996
a-43.2x-7.2,-43.2,-7.2,-0.0915993,-9.8795004
a-39.6x-7.2,-39.6,-7.2,-1.4535,-9.1887999
a-36x-7.2,-36,-7.2,-2.1187999,-8.1457005
a-32.4x-7.2,-32.4,-7.2,-0.404199,-6.7904
a-28.8x-7.2,-28.8,-7.2,0.7126,-6.2094998
a-25.2x-7.2,-25.2,-7.2,1.5091,-5.9166002
a-21.6x-7.2,-21.6,-7.2,2.2044001,-5.7535
a-18x-7.2,-18,-7.2,2.8673,-5.6469002
a-14.4x-7.2,-14.4,-7.2,3.5174,-5.5478001
a-10.8x-7.2,-10.8,-7.2,4.1701298,-5.4734001
a-7.2x-7.2,-7.2,-7.2,4.8590798,-5.4909
a-3.6x-7.2,-3.6,-7.2,5.7185702,-5.5883999
a0x-7.2,0,-7.2,6.8299098,-5.5517001
a3.6x-7.2,3.6,-7.2,8.2939997,-5.3678999
a7.2x-7.2,7.2,-7.2,10.2226,-4.8562002
a10.8x-7.2,10.8,-7.2,12.3132,-3.8643999
a14.4x-7.2,14.4,-7.2,10.4097996,-4.3318
a18x-7.2,18,-7.2,7.1040001,-4.6065998
a21.6x-7.2,21.6,-7.2,3.8124001,-4.8906999
a25.2x-7.2,25.2,-7.2,0.556701,-5.1820998
a28.8x-7.2,28.8,-7.2,-2.7402999,-5.4197001
a32.4x-7.2,32.4,-7.2,-6.0805998,-5.6240001
a36x-7.2,36,-7.2,-9.4626999,-5.7957001
a39.6x-7.2,39.6,-7.2,-11.8625002,-6.6104002
a43.2x-7.2,43.2,-7.2,-8.8435001,-7.7596002
a46.8x-7.2,46.8,-7.2,-5.9819999,-9.1021004
a50.4x-7.2,50.4,-7.2,-3.4772999,-9.9286003
a54x-7.2,54,-7.2,-0.696098,-10.2222996
a57.6x-7.2,57.6,-7.2,2.0227001,-9.9042997
a61.2x-7.2,61.2,-7.2,4.4261999,-9.1331997
a64.8x-7.2,64.8,-7.2,6.4615998,-8.0957003
a68.4x-7.2,68.4,-7.2,8.0341997,-6.9428
a72x-7.2,72,-7.2,9.2229996,-5.7017002
a75.6x-7.2,75.6,-7.2,10.0873003,-4.4727001
a79.2x-7.2,79.2,-7.2,10.6857004,-3.2941
a82.8x-7.2,82.8,-7.2,11.0865002,-2.16539
a86.4x-7.2,86.4,-7.2,11.3072996,-1.1528701
a90x-7.2,90,-7.2,11.3900003,-0.20082
a93.6x-7.2,93.6,-7.2,11.3649998,0.67949
a97.2x-7.2,97.2,-7.2,11.2189999,1.51724
a100.8x-7.2,100.8,-7.2,10.8699999,2.3525701
a104.4x-7.2,104.4,-7.2,10.1000004,2.8413501
a108x-7.2,108,-7.2,9.0389996,2.40257
a111.6x-7.2,111.6,-7.2,7.869,2.1161001
a115.2x-7.2,115.2,-7.2,6.8210001,1.70137
a118.8x-7.2,118.8,-7.2,6.073,0.79492
a122.4x-7.2,122.4,-7.2,5.1820002,-0.30794
a126x-7.2,126,-7.2,4.4759998,-1.47338
a129.6x-7.2,129.6,-7.2,3.63399,-2.11218
a133.2x-7.2,133.2,-7.2,2.66501,-2.1222601
a136.8x-7.2,136.8,-7.2,1.93199,-1.41039
a140.4x-7.2,140.4,-7.2,-0.254996,-1.20384
a144x-7.2,144,-7.2,-2.52299,-1.47167
a147.6x-7.2,147.6,-7.2,-3.51299,-1.6816
a151.2x-7.2,151.2,-7.2,-3.473,-0.81175
a154.8x-7.2,154.8,-7.2,-3.365,-0.29548
a158.4x-7.2,158.4,-7.2,-3.3050001,0.0189101
a162x-7.2,162,-7.2,-3.2579999,0.3665
a165.6x-7.2,165.6,-7.2,-3.1040001,0.66268
a169.2x-7.2,169.2,-7.2,-2.9890001,0.85096
a172.8x-7.2,172.8,-7.2,-2.8959899,1
a176.4x-7.2,176.4,-7.2,-2.816,1.09787
a-180x-3.6,-180,-3.6,0.695999,0.87489
a-176.4x-3.6,-176.4,-3.6,0.588995,0.89364
a-172.8x-3.6,-172.8,-3.6,0.479993,0.90953
a-169.2x-3.6,-169.2,-3.6,0.354999,0.92159
a-165.6x-3.6,-165.6,-3.6,0.208994,0.92769
a-162x-3.6,-162,-3.6,0.0559998,0.92767
a-158.4x-3.6,-158.4,-3.6,-0.105997,0.92027
a-154.8x-3.6,-154.8,-3.6,-0.291003,0.9011
a-151.2x-3.6,-151.2,-3.6,-0.497998,0.86882
a-147.6x-3.6,-147.6,-3.6,-0.713995,0.81997
a-144x-3.6,-144,-3.6,-0.942001,0.75319
a-140.4x-3.6,-140.4,-3.6,-1.206,0.66093
a-136.8x-3.6,-136.8,-3.6,-1.495,0.53784
a-133.2x-3.6,-133.2,-3.6,-1.791,0.37446
a-129.6x-3.6,-129.6,-3.6,-2.1010001,0.16695
a-126x-3.6,-126,-3.6,-2.4429901,-0.1038
a-122.4x-3.6,-122.4,-3.6,-2.793,-0.44524
a-118.8x-3.6,-118.8,-3.6,-3.1329999,-0.8682
a-115.2x-3.6,-115.2,-3.6,-3.45,-1.39991
a-111.6x-3.6,-111.6,-3.6,-3.724,-2.0375199
a-108x-3.6,-108,-3.6,-3.928,-2.8069501
a-104.4x-3.6,-104.4,-3.6,-4.0370002,-3.6928799
a-100.8x-3.6,-100.8,-3.6,-3.971,-4.7158198
a-97.2x-3.6,-97.2,-3.6,-3.7130001,-5.8488998
a-93.6x-3.6,-93.6,-3.6,-3.2505,-7.0939999
a-90x-3.6,-90,-3.6,-2.5746,-8.2080002
a-86.4x-3.6,-86.4,-3.6,-1.7897,-9.3339996
a-82.8x-3.6,-82.8,-3.6,-1.1431,-10.5702
a-79.2x-3.6,-79.2,-3.6,2.8137,-12.9303999
