index,x,y,dx,dy
a162x25.2,162,25.2,8.6340027,2.6006996
a165.6x25.2,165.6,25.2,8.4869934,2.7769005
a169.2x25.2,169.2,25.2,8.3589966,2.9289009
a172.8x25.2,172.8,25.2,8.122998,3.0733006
a176.4x25.2,176.4,25.2,7.8190063,3.1888
a-180x28.8,-180,28.8,14.427002,7.8503998
a-176.4x28.8,-176.4,28.8,15.5140015,8.2232998
a-172.8x28.8,-172.8,28.8,16.5200073,8.6626003
a-169.2x28.8,-169.2,28.8,17.3279999,9.1141994
a-165.6x28.8,-165.6,28.8,18.4919952,9.4718998
a-162x28.8,-162,28.8,19.7539978,9.8118008
a-158.4x28.8,-158.4,28.8,20.4529968,10.5609005
a-154.8x28.8,-154.8,28.8,20.5860016,12.5346001
a-151.2x28.8,-151.2,28.8,20.4390076,15.3511999
a-147.6x28.8,-147.6,28.8,20.6920074,17.9258001
a-144x28.8,-144,28.8,20.6640015,20.7469004
a-140.4x28.8,-140.4,28.8,19.7640015,24.6192701
a-136.8x28.8,-136.8,28.8,18.6600067,28.8528957
a-133.2x28.8,-133.2,28.8,17.5220001,32.56354
a-129.6x28.8,-129.6,28.8,16.3929962,36.0020998
a-126x28.8,-126,28.8,13.7879944,40.2771996
a-122.4x28.8,-122.4,28.8,8.8630005,44.0644997
a-118.8x28.8,-118.8,28.8,1.4969971,46.8209999
a-115.2x28.8,-115.2,28.8,-2.0889999,47.3438004
a-111.6x28.8,-111.6,28.8,-2.0970016,45.2172993
a-108x28.8,-108,28.8,0.8440018,43.3046997
a-104.4x28.8,-104.4,28.8,3.8779999,44.1168001
a-100.8x28.8,-100.8,28.8,5.6079971,43.2812002
a-97.2x28.8,-97.2,28.8,6.7820023,41.9590996
a-93.6x28.8,-93.6,28.8,5.7227005,42.8639
a-90x28.8,-90,28.8,1.2427979,49.2552002
a-86.4x28.8,-86.4,28.8,-1.3167023,52.8358009
a-82.8x28.8,-82.8,28.8,-27.4810989,29.88606
a-79.2x28.8,-79.2,28.8,-75.7701599,4.9781006
a-75.6x28.8,-75.6,28.8,-74.20595,5.7095001
a-72x28.8,-72,28.8,-74.7495401,8.1885994
a-68.4x28.8,-68.4,28.8,-74.37965,10.0689991
a-64.8x28.8,-64.8,28.8,-73.6241997,10.0238998
a-61.2x28.8,-61.2,28.8,-71.7014,9.7004002
a-57.6x28.8,-57.6,28.8,-69.7176996,9.5404003
a-54x28.8,-54,28.8,-68.1534996,9.2748993
a-50.4x28.8,-50.4,28.8,-66.8636993,8.9858997
a-46.8x28.8,-46.8,28.8,-65.9630993,8.8345993
a-43.2x28.8,-43.2,28.8,-64.2531998,8.7804001
a-39.6x28.8,-39.6,28.8,-62.7151009,8.7661007
a-36x28.8,-36,28.8,-62.1128998,8.7435997
a-32.4x28.8,-32.4,28.8,-61.9314007,8.9494999
a-28.8x28.8,-28.8,28.8,-61.4581993,9.0968998
a-25.2x28.8,-25.2,28.8,-60.6832001,9.4019993
a-21.6x28.8,-21.6,28.8,-60.8851982,9.8720997
a-18x28.8,-18,28.8,-61.9967003,11.0308006
a-14.4x28.8,-14.4,28.8,-64.0479988,13.4173
a-10.8x28.8,-10.8,28.8,-63.9114006,14.9227999
a-7.2x28.8,-7.2,28.8,-61.0078003,15.0761002
a-3.6x28.8,-3.6,28.8,-57.437101,14.9274004
a0x28.8,0,28.8,-54.0404015,14.9126003
a3.6x28.8,3.6,28.8,-50.4438995,14.9388998
a7.2x28.8,7.2,28.8,-46.9027985,14.9913996
a10.8x28.8,10.8,28.8,-44.4061996,15.3698004
a14.4x28.8,14.4,28.8,-41.4596001,15.5465
a18x28.8,18,28.8,-39.0945015,15.7906998
a21.6x28.8,21.6,28.8,-35.6363014,15.7502001
a25.2x28.8,25.2,28.8,-32.3091019,15.5549
a28.8x28.8,28.8,28.8,-30.3577988,13.6528996
a32.4x28.8,32.4,28.8,-32.4712006,7.1621998
a36x28.8,36,28.8,-32.9231033,4.2228001
a39.6x28.8,39.6,28.8,-29.9,3.2876995
a43.2x28.8,43.2,28.8,-26.5393036,2.8669003
a46.8x28.8,46.8,28.8,-23.7373993,2.0040997
a50.4x28.8,50.4,28.8,-22.6649033,-0.1824009
a54x28.8,54,28.8,-22.7201004,-1.7035992
a57.6x28.8,57.6,28.8,-23.2014984,-3.3515999
a61.2x28.8,61.2,28.8,-23.5769012,-4.9126007
a64.8x28.8,64.8,28.8,-22.587001,-5.2181999
a68.4x28.8,68.4,28.8,-21.4770981,-5.4122002
a72x28.8,72,28.8,-19.3501968,-5.4137985
a75.6x28.8,75.6,28.8,-16.4185013,-5.4052002
a79.2x28.8,79.2,28.8,-13.4633987,-5.3994019
a82.8x28.8,82.8,28.8,-11.1134979,-5.7019989
a86.4x28.8,86.4,28.8,-9.3711029,-6.2214996
a90x28.8,90,28.8,-8.413002,-6.669101
a93.6x28.8,93.6,28.8,-6.6969971,-7.0296013
a97.2x28.8,97.2,28.8,-3.7440002,-7.1151993
a100.8x28.8,100.8,28.8,-0.2940018,-7.1221992
a104.4x28.8,104.4,28.8,3.1939987,-7.1273987
a108x28.8,108,28.8,6.6480026,-7.1353981
a111.6x28.8,111.6,28.8,9.9679962,-7.1487
a115.2x28.8,115.2,28.8,13.1690018,-7.1592018
a118.8x28.8,118.8,28.8,15.8429993,-6.9837982
a122.4x28.8,122.4,28.8,14.2379974,-5.4405014
a126x28.8,126,28.8,11.9789963,-3.7577011
a129.6x28.8,129.6,28.8,11.2490021,-2.8445999
a133.2x28.8,133.2,28.8,11.0960037,-1.8264992
a136.8x28.8,136.8,28.8,10.9470032,-0.9518005
a140.4x28.8,140.4,28.8,10.6700043,-0.0971004
a144x28.8,144,28.8,10.2619934,0.7314995
a147.6x28.8,147.6,28.8,9.9139954,1.3765991
a151.2x28.8,151.2,28.8,9.726001,1.8440006
a154.8x28.8,154.8,28.8,9.5189941,2.2314003
a158.4x28.8,158.4,28.8,9.1890015,2.5544994
a162x28.8,162,28.8,8.8500061,2.8081005
a165.6x28.8,165.6,28.8,8.6720062,3.0119007
a169.2x28.8,169.2,28.8,8.5419952,3.1556004
a172.8x28.8,172.8,28.8,8.2940033,3.2862995
a176.4x28.8,176.4,28.8,7.9429993,3.4224995
a-180x32.4,-180,32.4,14.8079987,6.3493008
a-176.4x32.4,-176.4,32.4,15.8649994,6.6367992
a-172.8x32.4,-172.8,32.4,16.9619934,6.9531006
a-169.2x32.4,-169.2,32.4,18.0859955,7.2943005
a-165.6x32.4,-165.6,32.4,19.2609924,7.7013992
a-162x32.4,-162,32.4,20.4060059,8.2402996
a-158.4x32.4,-158.4,32.4,21.4450012,9.0812992
a-154.8x32.4,-154.8,32.4,22.1880066,10.8412994
a-151.2x32.4,-151.2,32.4,22.8720062,13.0254997
a-147.6x32.4,-147.6,32.4,23.370993,15.6112007
a-144x32.4,-144,32.4,23.5480042,18.5145
a-140.4x32.4,-140.4,32.4,23.2900024,21.8712
a-136.8x32.4,-136.8,32.4,22.548999,25.8815698
a-133.2x32.4,-133.2,32.4,21.251004,30.57527
a-129.6x32.4,-129.6,32.4,19.2040009,35.2447101
a-126x32.4,-126,32.4,16.6170044,39.8991999
a-122.4x32.4,-122.4,32.4,12.5790039,43.7303003
a-118.8x32.4,-118.8,32.4,3.9779999,47.4841999
a-115.2x32.4,-115.2,32.4,-3.2230026,48.1645998
a-111.6x32.4,-111.6,32.4,-2.6709991,44.5527004
a-108x32.4,-108,32.4,0.439003,41.94673
a-104.4x32.4,-104.4,32.4,2.4799973,39.3426098
a-100.8x32.4,-100.8,32.4,4.0679962,36.8871502
a-97.2x32.4,-97.2,32.4,4.9309967,33.349232
a-93.6x32.4,-93.6,32.4,6.7290024,30.2177299
a-90x32.4,-90,32.4,7.7427979,25.99654
a-86.4x32.4,-86.4,32.4,-10.2399963,10.4328007
a-82.8x32.4,-82.8,32.4,-56.6971996,-0.0432983
a-79.2x32.4,-79.2,32.4,-73.9122502,0.9774994
a-75.6x32.4,-75.6,32.4,-74.606432,2.3414997
a-72x32.4,-72,32.4,-73.5263799,3.5023998
a-68.4x32.4,-68.4,32.4,-72.9022402,4.0989994
a-64.8x32.4,-64.8,32.4,-71.6660302,4.4963993
a-61.2x32.4,-61.2,32.4,-70.32749,4.8601002
a-57.6x32.4,-57.6,32.4,-68.7148996,5.2138008
a-54x32.4,-54,32.4,-67.3423004,5.5464996
a-50.4x32.4,-50.4,32.4,-65.9785999,5.8472008
a-46.8x32.4,-46.8,32.4,-64.8375004,6.1605991
a-43.2x32.4,-43.2,32.4,-63.5530998,6.5061001
a-39.6x32.4,-39.6,32.4,-62.4523006,6.8507999
a-36x32.4,-36,32.4,-61.5848999,7.1942009
a-32.4x32.4,-32.4,32.4,-61.1085991,7.7027992
a-28.8x32.4,-28.8,32.4,-60.5383995,8.2726997
a-25.2x32.4,-25.2,32.4,-60.2582008,9.0301994
a-21.6x32.4,-21.6,32.4,-60.2766014,9.8762993
a-18x32.4,-18,32.4,-60.584301,11.0294003
a-14.4x32.4,-14.4,32.4,-61.1224998,12.4974007
a-10.8x32.4,-10.8,32.4,-61.661599,15.4345001
a-7.2x32.4,-7.2,32.4,-60.7377998,17.8560003
a-3.6x32.4,-3.6,32.4,-57.4031006,18.1636003
a0x32.4,0,32.4,-54.0000992,18.3186001
a3.6x32.4,3.6,32.4,-50.4298996,18.3361
a7.2x32.4,7.2,32.4,-46.8932007,18.3032001
a10.8x32.4,10.8,32.4,-43.8805992,18.3981003
a14.4x32.4,14.4,32.4,-41.4112984,18.3164
a18x32.4,18,32.4,-39.3810997,17.4626001
a21.6x32.4,21.6,32.4,-36.9859985,16.5554003
a25.2x32.4,25.2,32.4,-34.9385994,14.3995003
a28.8x32.4,28.8,32.4,-34.8772995,10.3550991
a32.4x32.4,32.4,32.4,-35.3306976,7.6800007
a36x32.4,36,32.4,-33.5118027,6.3080009
a39.6x32.4,39.6,32.4,-30.4513992,5.7113995
a43.2x32.4,43.2,32.4,-27.4719971,5.0247997
a46.8x32.4,46.8,32.4,-24.954097,3.7619995
a50.4x32.4,50.4,32.4,-23.5176025,2.5767006
a54x32.4,54,32.4,-24.4581985,1.0769009
a57.6x32.4,57.6,32.4,-25.7845978,-1.0180984
a61.2x32.4,61.2,32.4,-24.1578033,-1.4026009
a64.8x32.4,64.8,32.4,-22.4726974,-1.613401
a68.4x32.4,68.4,32.4,-20.9532028,-1.8252007
a72x32.4,72,32.4,-19.2278976,-1.8382011
a75.6x32.4,75.6,32.4,-16.4382004,-1.8243004
a79.2x32.4,79.2,32.4,-13.5238007,-1.8095985
a82.8x32.4,82.8,32.4,-11.2939026,-2.1707016
a86.4x32.4,86.4,32.4,-9.8606964,-2.7316986
a90x32.4,90,32.4,-8.7438965,-3.1354004
a93.6x32.4,93.6,32.4,-6.563002,-3.4185997
a97.2x32.4,97.2,32.4,-3.6850021,-3.5205017
a100.8x32.4,100.8,32.4,-0.2800018,-3.5304008
a104.4x32.4,104.4,32.4,3.1409973,-3.5439011
a108x32.4,108,32.4,6.6569977,-3.5501991
a111.6x32.4,111.6,32.4,10.0229965,-3.5594002
a115.2x32.4,115.2,32.4,13.389003,-3.5690018
a118.8x32.4,118.8,32.4,16.2720001,-3.6219994
a122.4x32.4,122.4,32.4,15.1139969,-3.5583015
a126x32.4,126,32.4,12.8939972,-3.2987991
a129.6x32.4,129.6,32.4,12.2589966,-2.3218018
a133.2x32.4,133.2,32.4,12.2739975,-1.7231995
a136.8x32.4,136.8,32.4,12.0229996,-1.1904007
a140.4x32.4,140.4,32.4,11.7509979,-0.0556007
a144x32.4,144,32.4,11.1649933,0.9545006
a147.6x32.4,147.6,32.4,10.6279999,1.6047997
a151.2x32.4,151.2,32.4,10.1900055,2.1070007
a154.8x32.4,154.8,32.4,9.8200043,2.4893993
a158.4x32.4,158.4,32.4,9.4899963,2.7742008
a162x32.4,162,32.4,9.1869965,3.0270008
a165.6x32.4,165.6,32.4,8.922998,3.2374996
a169.2x32.4,169.2,32.4,8.6700012,3.4128994
a172.8x32.4,172.8,32.4,8.398999,3.5578007
a176.4x32.4,176.4,32.4,8.1019958,3.6772007
a-180x36,-180,36,15.0630035,4.8708992
a-176.4x36,-176.4,36,16.1919952,5.0158005
a-172.8x36,-172.8,36,17.3629944,5.1919003
a-169.2x36,-169.2,36,18.5960052,5.4148006
a-165.6x36,-165.6,36,19.9050049,5.7329006
a-162x36,-162,36,21.1809998,6.2266006
a-158.4x36,-158.4,36,22.5369965,7.0228996
a-154.8x36,-154.8,36,23.7720062,8.3372993
a-151.2x36,-151.2,36,24.9649933,10.1681995
a-147.6x36,-147.6,36,25.9500031,12.5450993
a-144x36,-144,36,26.7380066,15.2982998
a-140.4x36,-140.4,36,27.0839935,18.5804996
a-136.8x36,-136.8,36,26.851001,22.4253998
a-133.2x36,-133.2,36,25.8310059,27.07967
a-129.6x36,-129.6,36,23.7670044,33.04796
a-126x36,-126,36,20.4810028,38.6619401
a-122.4x36,-122.4,36,14.6420074,44.0680504
a-118.8x36,-118.8,36,3.5349991,46.7438002
a-115.2x36,-115.2,36,-4.7309982,45.3696203
a-111.6x36,-111.6,36,-4.0589996,42.6112199
a-108x36,-108,36,-2.7109985,37.96444
a-104.4x36,-104.4,36,-2.1099991,32.3169401
a-100.8x36,-100.8,36,-0.9059036,29.2217698
a-97.2x36,-97.2,36,1.6018036,28.53827
a-93.6x36,-93.6,36,4.3119034,27.9424496
a-90x36,-90,36,2.3014984,22.9909
a-86.4x36,-86.4,36,-13.7328018,11.2737999
a-82.8x36,-82.8,36,-62.3273991,2.8786011
a-79.2x36,-79.2,36,-71.5955002,3.3937988
a-75.6x36,-75.6,36,-74.922348,3.328701
a-72x36,-72,36,-75.4445601,1.9440994
a-68.4x36,-68.4,36,-73.6695699,1.3797989
a-64.8x36,-64.8,36,-71.7182301,1.4766998
a-61.2x36,-61.2,36,-69.8052904,1.9133987
a-57.6x36,-57.6,36,-68.0650002,2.4435005
a-54x36,-54,36,-66.5060997,2.9981995
a-50.4x36,-50.4,36,-65.0896,3.5772018
a-46.8x36,-46.8,36,-63.8303001,4.1732998
a-43.2x36,-43.2,36,-62.6675007,4.7663002
a-39.6x36,-39.6,36,-61.6585003,5.4029999
a-36x36,-36,36,-60.7763004,6.0631008
a-32.4x36,-32.4,36,-60.1117996,6.8057995
a-28.8x36,-28.8,36,-59.5854996,7.6392002
a-25.2x36,-25.2,36,-59.2923996,8.6019993
a-21.6x36,-21.6,36,-59.2381989,9.6980991
a-18x36,-18,36,-59.3162994,10.9372997
a-14.4x36,-14.4,36,-59.5741982,12.2472
a-10.8x36,-10.8,36,-59.7555016,13.1840992
a-7.2x36,-7.2,36,-57.9551994,13.9584999
a-3.6x36,-3.6,36,-55.4330002,15.4367008
a0x36,0,36,-53.2708015,18.4626999
a3.6x36,3.6,36,-50.3179993,19.8745995
a7.2x36,7.2,36,-47.1564987,19.4470005
a10.8x36,10.8,36,-44.6524002,16.9699993
a14.4x36,14.4,36,-42.9744011,14.0487003
a18x36,18,36,-41.4618988,12.3003006
a21.6x36,21.6,36,-40.1020988,10.6376991
a25.2x36,25.2,36,-38.7696007,9.4659004
a28.8x36,28.8,36,-37.7575027,8.4932003
a32.4x36,32.4,36,-36.2492004,8.1944008
a36x36,36,36,-34.2207031,8.2355003
a39.6x36,39.6,36,-31.3347,7.8707008
a43.2x36,43.2,36,-28.3291977,7.3124008
a46.8x36,46.8,36,-25.5023987,6.7035999
a50.4x36,50.4,36,-23.9389969,5.8477993
a54x36,54,36,-26.8937988,3.5063019
a57.6x36,57.6,36,-27.2094025,2.2476006
a61.2x36,61.2,36,-24.6113022,2.1444016
a64.8x36,64.8,36,-22.6259033,1.955101
a68.4x36,68.4,36,-20.7865997,1.7598
a72x36,72,36,-19.0742035,1.7434006
a75.6x36,75.6,36,-16.4242996,1.7602997
a79.2x36,79.2,36,-13.7047012,1.7461014
a82.8x36,82.8,36,-11.5961029,1.3185997
a86.4x36,86.4,36,-10.2362,0.7733002
a90x36,90,36,-8.8836975,0.4127998
a93.6x36,93.6,36,-6.5190033,0.1791992
a97.2x36,97.2,36,-3.6820038,0.0724983
a100.8x36,100.8,36,-0.2690002,0.0603981
a104.4x36,104.4,36,3.1129974,0.047699
a108x36,108,36,6.6569977,0.0451012
a111.6x36,111.6,36,10.0609985,0.0348015
a115.2x36,115.2,36,13.4419968,0.0219002
a118.8x36,118.8,36,15.8429993,-0.2523003
a122.4x36,122.4,36,14.2769989,-1.8037987
a126x36,126,36,13.4560013,-2.3883018
a129.6x36,129.6,36,14.073999,-1.3452988
a133.2x36,133.2,36,12.8969986,-0.266201
a136.8x36,136.8,36,12.3650024,0.2132988
a140.4x36,140.4,36,13.15,0.4656982
a144x36,144,36,12.128006,1.4352989
a147.6x36,147.6,36,11.2900024,2.0793991
a151.2x36,151.2,36,10.6660034,2.5368004
a154.8x36,154.8,36,10.178006,2.8518982
a158.4x36,158.4,36,9.7910065,3.0821991
a162x36,162,36,9.4559937,3.3078995
a165.6x36,165.6,36,9.1509949,3.4948997
a169.2x36,169.2,36,8.8580048,3.6791992
a172.8x36,172.8,36,8.5640076,3.8321991
a176.4x36,176.4,36,8.2609924,3.9667015
a-180x39.6,-180,39.6,15.1820068,3.3103004
a-176.4x39.6,-176.4,39.6,16.3810059,3.2910019
a-172.8x39.6,-172.8,39.6,17.5930054,3.2883011
a-169.2x39.6,-169.2,39.6,18.9269989,3.328199
a-165.6x39.6,-165.6,39.6,20.3420013,3.4405991
a-162x39.6,-162,39.6,21.8339996,3.7197014
a-158.4x39.6,-158.4,39.6,23.4269958,4.2945
a-154.8x39.6,-154.8,39.6,25.0399963,5.0901009
a-151.2x39.6,-151.2,39.6,26.6959961,6.4748016
a-147.6x39.6,-147.6,39.6,28.3499969,8.2863995
a-144x39.6,-144,39.6,29.8300018,10.5932995
a-140.4x39.6,-140.4,39.6,31.0750061,13.6037003
a-136.8x39.6,-136.8,39.6,31.7279999,17.4848
a-133.2x39.6,-133.2,39.6,31.3549927,22.3730007
a-129.6x39.6,-129.6,39.6,29.6859955,28.3114
a-126x39.6,-126,39.6,25.8699951,36.40269
a-122.4x39.6,-122.4,39.6,15.7929932,43.0405899
a-118.8x39.6,-118.8,39.6,2.3529999,44.2083798
a-115.2x39.6,-115.2,39.6,-6.0850021,37.0179299
a-111.6x39.6,-111.6,39.6,-10.789003,25.0617996
a-108x39.6,-108,39.6,-15.0516968,14.5297009
a-104.4x39.6,-104.4,39.6,-16.4526962,6.9805008
a-100.8x39.6,-100.8,39.6,-16.0694016,1.066301
a-97.2x39.6,-97.2,39.6,-11.3013031,4.4909988
a-93.6x39.6,-93.6,39.6,-4.0586029,13.3057991
a-90x39.6,-90,39.6,-3.2919006,17.0228992
a-86.4x39.6,-86.4,39.6,-16.3235001,13.0655991
a-82.8x39.6,-82.8,39.6,-68.3913,6.0539986
a-79.2x39.6,-79.2,39.6,-71.7272498,0.9138008
a-75.6x39.6,-75.6,39.6,-76.414809,-8.5539001
a-72x39.6,-72,39.6,-75.5176499,-7.2252983
a-68.4x39.6,-68.4,39.6,-73.0536198,-6.3107018
a-64.8x39.6,-64.8,39.6,-70.9607399,-4.8842987
a-61.2x39.6,-61.2,39.6,-69.02125,-3.0988983
a-57.6x39.6,-57.6,39.6,-67.1413103,-1.5111984
a-54x39.6,-54,39.6,-65.5363998,-0.1910995
a-50.4x39.6,-50.4,39.6,-63.9611,0.938501
a-46.8x39.6,-46.8,39.6,-62.6879004,1.9586006
a-43.2x39.6,-43.2,39.6,-61.5199997,2.8812004
a-39.6x39.6,-39.6,39.6,-60.4983994,3.8005997
a-36x39.6,-36,39.6,-59.6487999,4.7469994
a-32.4x39.6,-32.4,39.6,-58.9433998,5.7433983
a-28.8x39.6,-28.8,39.6,-58.4189003,6.8411995
a-25.2x39.6,-25.2,39.6,-58.1039001,8.0134998
a-21.6x39.6,-21.6,39.6,-57.9800011,9.2870003
a-18x39.6,-18,39.6,-58.0206985,10.6722008
a-14.4x39.6,-14.4,39.6,-58.3373016,12.1736008
a-10.8x39.6,-10.8,39.6,-59.3642014,13.8584
a-7.2x39.6,-7.2,39.6,-57.8123009,14.5876995
a-3.6x39.6,-3.6,39.6,-54.5338989,14.6223007
a0x39.6,0,39.6,-51.5820007,14.3229004
a3.6x39.6,3.6,39.6,-49.4253983,14.3567997
a7.2x39.6,7.2,39.6,-47.7674988,14.1198994
a10.8x39.6,10.8,39.6,-46.1143982,12.8374001
a14.4x39.6,14.4,39.6,-44.6858994,11.5958992
a18x39.6,18,39.6,-43.4291,10.1764008
a21.6x39.6,21.6,39.6,-41.5467018,9.1335999
a25.2x39.6,25.2,39.6,-39.1500977,9.1769997
a28.8x39.6,28.8,39.6,-37.8395035,10.3943993
a32.4x39.6,32.4,39.6,-36.155603,10.9642998
a36x39.6,36,39.6,-34.2052002,11.2147995
a39.6x39.6,39.6,39.6,-31.7529968,10.7436996
a43.2x39.6,43.2,39.6,-29.0695007,9.8507992
a46.8x39.6,46.8,39.6,-26.3305008,9.2858006
a50.4x39.6,50.4,39.6,-25.707399,8.0307003
a54x39.6,54,39.6,-29.721199,5.9684998
a57.6x39.6,57.6,39.6,-27.8132996,5.7637993
a61.2x39.6,61.2,39.6,-24.9820984,5.6987015
a64.8x39.6,64.8,39.6,-22.7278015,5.5259987
a68.4x39.6,68.4,39.6,-20.8153015,5.3443008
a72x39.6,72,39.6,-18.9524994,5.3314987
a75.6x39.6,75.6,39.6,-16.409697,5.3472992
a79.2x39.6,79.2,39.6,-13.9919022,5.257299
a82.8x39.6,82.8,39.6,-11.8867981,4.8048988
a86.4x39.6,86.4,39.6,-10.627298,4.2912994
a90x39.6,90,39.6,-8.9990997,3.9714981
a93.6x39.6,93.6,39.6,-6.5569977,3.7638985
a97.2x39.6,97.2,39.6,-3.6909988,3.6660019
a100.8x39.6,100.8,39.6,-0.3060028,3.6513
a104.4x39.6,104.4,39.6,3.0679993,3.6362015
a108x39.6,108,39.6,6.5049973,3.6223999
a111.6x39.6,111.6,39.6,9.9180008,3.6080986
a115.2x39.6,115.2,39.6,12.9080002,3.4418007
a118.8x39.6,118.8,39.6,13.8510025,2.1800018
a122.4x39.6,122.4,39.6,12.3199982,0.0679985
a126x39.6,126,39.6,13.7720032,-0.6879982
a129.6x39.6,129.6,39.6,15.8080002,-0.5548004
a133.2x39.6,133.2,39.6,14.4799988,0.1620995
a136.8x39.6,136.8,39.6,13.3210037,1.4628998
a140.4x39.6,140.4,39.6,13.4130005,1.8899017
a144x39.6,144,39.6,13.0800018,2.0603996
a147.6x39.6,147.6,39.6,11.922998,2.6914001
a151.2x39.6,151.2,39.6,11.0950043,3.0339981
a154.8x39.6,154.8,39.6,10.4950073,3.2526985
a158.4x39.6,158.4,39.6,10.0560059,3.4460007
a162x39.6,162,39.6,9.6999969,3.6116997
a165.6x39.6,165.6,39.6,9.3830048,3.8015991
a169.2x39.6,169.2,39.6,9.0760071,3.9652992
a172.8x39.6,172.8,39.6,8.7629974,4.1089989
a176.4x39.6,176.4,39.6,8.4330048,4.2679993
a-180x43.2,-180,43.2,15.1329956,1.6914017
a-176.4x43.2,-176.4,43.2,16.35,1.4873001
a-172.8x43.2,-172.8,43.2,17.597995,1.2633011
a-169.2x43.2,-169.2,43.2,18.973996,1.0455009
a-165.6x43.2,-165.6,43.2,20.4910034,0.8529999
a-162x43.2,-162,43.2,22.0939941,0.7514984
a-158.4x43.2,-158.4,43.2,23.8680054,0.8397018
a-154.8x43.2,-154.8,43.2,25.7480042,1.1776993
a-151.2x43.2,-151.2,43.2,27.7519958,1.8487007
a-147.6x43.2,-147.6,43.2,29.8960022,2.8731987
a-144x43.2,-144,43.2,31.9689941,4.2363998
a-140.4x43.2,-140.4,43.2,34.1709991,6.0699989
a-136.8x43.2,-136.8,43.2,36.3080017,8.6734993
a-133.2x43.2,-133.2,43.2,37.8939941,12.9276001
a-129.6x43.2,-129.6,43.2,38.0730042,19.4518997
a-126x43.2,-126,43.2,34.3150024,28.7901003
a-122.4x43.2,-122.4,43.2,18.1829926,40.2183599
a-118.8x43.2,-118.8,43.2,-1.4220016,39.1630299
a-115.2x43.2,-115.2,43.2,-15.825,23.7421009
a-111.6x43.2,-111.6,43.2,-30.0057007,-3.5947006
a-108x43.2,-108,43.2,-26.898201,-6.5551003
a-104.4x43.2,-104.4,43.2,-23.5299973,-8.5901001
a-100.8x43.2,-100.8,43.2,-20.0313995,-10.7973984
a-97.2x43.2,-97.2,43.2,-16.2992966,-7.6123016
a-93.6x43.2,-93.6,43.2,-12.2620026,-4.4856003
a-90x43.2,-90,43.2,-8.487999,-3.1941002
a-86.4x43.2,-86.4,43.2,-11.7498001,-7.9024017
a-82.8x43.2,-82.8,43.2,-74.7214296,-17.9791
a-79.2x43.2,-79.2,43.2,-73.4094698,-19.7160004
a-75.6x43.2,-75.6,43.2,-71.2665702,-20.3279999
a-72x43.2,-72,43.2,-70.70421,-17.0535019
a-68.4x43.2,-68.4,43.2,-68.579876,-15.1320007
a-64.8x43.2,-64.8,43.2,-66.51751,-12.7012985
a-61.2x43.2,-61.2,43.2,-65.4284598,-9.3569992
a-57.6x43.2,-57.6,43.2,-64.57015,-6.5011986
a-54x43.2,-54,43.2,-63.4198399,-4.1921013
a-50.4x43.2,-50.4,43.2,-62.1608004,-2.2897995
a-46.8x43.2,-46.8,43.2,-60.9550999,-0.7159012
a-43.2x43.2,-43.2,43.2,-59.9724991,0.6714012
a-39.6x43.2,-39.6,43.2,-59.0916992,1.969001
a-36x43.2,-36,43.2,-58.1966,3.1925995
a-32.4x43.2,-32.4,43.2,-57.4310001,4.4304993
a-28.8x43.2,-28.8,43.2,-56.9383991,5.7750999
a-25.2x43.2,-25.2,43.2,-56.7349998,7.2164986
a-21.6x43.2,-21.6,43.2,-56.5922981,8.7041008
a-18x43.2,-18,43.2,-56.5718002,10.2502014
a-14.4x43.2,-14.4,43.2,-56.8065018,11.9201996
a-10.8x43.2,-10.8,43.2,-57.4489983,13.9658997
a-7.2x43.2,-7.2,43.2,-57.3851006,16.1328995
a-3.6x43.2,-3.6,43.2,-54.9666992,16.1908009
a0x43.2,0,43.2,-52.7243004,14.5605995
a3.6x43.2,3.6,43.2,-50.5058006,13.2860996
a7.2x43.2,7.2,43.2,-48.5515984,12.4905006
a10.8x43.2,10.8,43.2,-46.7367012,12.2548992
a14.4x43.2,14.4,43.2,-45.4538017,12.0862991
a18x43.2,18,43.2,-44.5121002,11.6806995
a21.6x43.2,21.6,43.2,-41.8589996,11.5251991
a25.2x43.2,25.2,43.2,-38.9092987,11.4754002
a28.8x43.2,28.8,43.2,-36.7544968,11.4432995
a32.4x43.2,32.4,43.2,-35.5431992,11.8863995
a36x43.2,36,43.2,-34.5186996,11.9408009
a39.6x43.2,39.6,43.2,-33.1510986,11.0764
a43.2x43.2,43.2,43.2,-30.0171021,10.8943016
a46.8x43.2,46.8,43.2,-26.9826996,10.6994011
a50.4x43.2,50.4,43.2,-28.2302032,9.9030983
a54x43.2,54,43.2,-30.5739975,9.3874008
a57.6x43.2,57.6,43.2,-28.1711029,9.3090012
a61.2x43.2,61.2,43.2,-25.1212967,9.2700989
a64.8x43.2,64.8,43.2,-22.7363998,9.1085007
a68.4x43.2,68.4,43.2,-20.7379013,8.9296982
a72x43.2,72,43.2,-18.944603,8.9200012
a75.6x43.2,75.6,43.2,-16.4621033,8.939399
a79.2x43.2,79.2,43.2,-14.1268967,8.8142998
a82.8x43.2,82.8,43.2,-12.1775009,8.2844994
a86.4x43.2,86.4,43.2,-10.9874969,7.8228981
a90x43.2,90,43.2,-9.1617966,7.5286018
a93.6x43.2,93.6,43.2,-6.6659988,7.3393013
