FID,index,x,y,dx,dy,,
7433,a-61.2x86.4,-61.2,86.4,-22.1889992,96.1998978,-39.0110008,-9.7998978
7434,a-57.6x86.4,-57.6,86.4,-17.6385994,93.6371994,-39.9614006,-7.2371994
7435,a-54x86.4,-54,86.4,-13.4366999,91.1901016,-40.5633001,-4.7901016
7436,a-50.4x86.4,-50.4,86.4,-9.6151505,88.8522034,-40.7848495,-2.4522034
7437,a-46.8x86.4,-46.8,86.4,-6.1309099,86.6737976,-40.6690901,-0.2737976
7438,a-43.2x86.4,-43.2,86.4,-3.0276699,84.7618027,-40.1723301,1.6381973
7439,a-39.6x86.4,-39.6,86.4,-0.209817,83.1452026,-39.390183,3.2547974
7440,a-36x86.4,-36,86.4,2.4298301,82.0095978,-38.4298301,4.3904022
7441,a-32.4x86.4,-32.4,86.4,4.9616599,80.9943008,-37.3616599,5.4056992
7442,a-28.8x86.4,-28.8,86.4,7.4482999,80.5810013,-36.2482999,5.8189987
7443,a-25.2x86.4,-25.2,86.4,10.3310003,80.4113007,-35.5310003,5.9886993
7444,a-21.6x86.4,-21.6,86.4,13.4904003,80.1275024,-35.0904003,6.2724976
7445,a-18x86.4,-18,86.4,16.8721008,79.6713028,-34.8721008,6.7286972
7446,a-14.4x86.4,-14.4,86.4,20.4461994,79.0335007,-34.8461994,7.3664993
7447,a-10.8x86.4,-10.8,86.4,24.1611004,78.1874008,-34.9611004,8.2125992
7448,a-7.2x86.4,-7.2,86.4,27.8855,77.0702972,-35.0855,9.3297028
7449,a-3.6x86.4,-3.6,86.4,31.5186005,75.813797,-35.1186005,10.586203
7450,a0x86.4,0,86.4,35.0424995,74.4738998,-35.0424995,11.9261002
7451,a3.6x86.4,3.6,86.4,38.4782982,73.0863037,-34.8782982,13.3136963
7452,a7.2x86.4,7.2,86.4,41.8031006,71.6604996,-34.6031006,14.7395004
7453,a10.8x86.4,10.8,86.4,45.0078011,70.2145004,-34.2078011,16.1854996
7454,a14.4x86.4,14.4,86.4,48.0662003,68.8244019,-33.6662003,17.5755981
7455,a18x86.4,18,86.4,50.9723015,67.5494003,-32.9723015,18.8505997
7456,a21.6x86.4,21.6,86.4,53.7495003,66.4113007,-32.1495003,19.9886993
7457,a25.2x86.4,25.2,86.4,56.4548988,65.3714981,-31.2548988,21.0285019
7458,a28.8x86.4,28.8,86.4,59.1172981,64.4819031,-30.3172981,21.9180969
7459,a32.4x86.4,32.4,86.4,61.7708015,63.6449013,-29.3708015,22.7550987
7460,a36x86.4,36,86.4,64.4121017,62.8580017,-28.4121017,23.5419983
7461,a39.6x86.4,39.6,86.4,67.0407028,62.0769005,-27.4407028,24.3230995
7462,a43.2x86.4,43.2,86.4,69.6492004,61.3306007,-26.4492004,25.0693993
7463,a46.8x86.4,46.8,86.4,72.2218018,60.6064987,-25.4218018,25.7935013
7464,a50.4x86.4,50.4,86.4,74.7584991,59.9132996,-24.3584991,26.4867004
7465,a54x86.4,54,86.4,77.2533035,59.2755013,-23.2533035,27.1244987
7466,a57.6x86.4,57.6,86.4,79.7031021,58.7076988,-22.1031021,27.6923012
7467,a61.2x86.4,61.2,86.4,82.1284027,58.2518997,-20.9284027,28.1481003
7468,a64.8x86.4,64.8,86.4,84.5341034,57.8768997,-19.7341034,28.5231003
7469,a68.4x86.4,68.4,86.4,86.9542007,57.5485001,-18.5542007,28.8514999
7470,a72x86.4,72,86.4,89.3669968,57.2383995,-17.3669968,29.1616005
7471,a75.6x86.4,75.6,86.4,91.7686996,56.9426003,-16.1686996,29.4573997
7472,a79.2x86.4,79.2,86.4,94.1572037,56.6673012,-14.9572037,29.7326988
7473,a82.8x86.4,82.8,86.4,96.4999008,56.4113007,-13.6999008,29.9886993
7474,a86.4x86.4,86.4,86.4,98.8069,56.1693993,-12.4069,30.2306007
7475,a90x86.4,90,86.4,101.0540009,55.9852982,-11.0540009,30.4147018
7476,a93.6x86.4,93.6,86.4,103.2300034,55.9121017,-9.6300034,30.4878983
7477,a97.2x86.4,97.2,86.4,105.3840027,56.0321007,-8.1840027,30.3678993
7478,a100.8x86.4,100.8,86.4,107.552002,56.4071007,-6.752002,29.9928993
7479,a104.4x86.4,104.4,86.4,109.814003,56.9844017,-5.414003,29.4155983
7480,a108x86.4,108,86.4,112.1589966,57.6902008,-4.1589966,28.7097992
7481,a111.6x86.4,111.6,86.4,114.6360016,58.5261002,-3.0360016,27.8738998
7482,a115.2x86.4,115.2,86.4,117.2210007,59.4367981,-2.0210007,26.9632019
7483,a118.8x86.4,118.8,86.4,119.9100037,60.3395996,-1.1100037,26.0604004
7484,a122.4x86.4,122.4,86.4,122.689003,61.2835007,-0.289003,25.1164993
7485,a126x86.4,126,86.4,125.5530014,62.2109985,0.4469986,24.1890015
7486,a129.6x86.4,129.6,86.4,128.4880066,63.1198006,1.1119934,23.2801994
7487,a133.2x86.4,133.2,86.4,131.4790039,64.0197983,1.7209961,22.3802017
7488,a136.8x86.4,136.8,86.4,134.5279999,64.9284973,2.2720001,21.4715027
7489,a140.4x86.4,140.4,86.4,137.6369934,65.8218994,2.7630066,20.5781006
7490,a144x86.4,144,86.4,140.7949982,66.6904984,3.2050018,19.7095016
7491,a147.6x86.4,147.6,86.4,144.0169983,67.6000977,3.5830017,18.7999023
7492,a151.2x86.4,151.2,86.4,147.3070068,68.495697,3.8929932,17.904303
7493,a154.8x86.4,154.8,86.4,150.651001,69.3703995,4.148999,17.0296005
7494,a158.4x86.4,158.4,86.4,154.0460052,70.2250977,4.3539948,16.1749023
7495,a162x86.4,162,86.4,157.4929962,71.0698013,4.5070038,15.3301987
7496,a165.6x86.4,165.6,86.4,160.9850006,71.8679962,4.6149994,14.5320038
7497,a169.2x86.4,169.2,86.4,164.5160065,72.6476974,4.6839935,13.7523026
7498,a172.8x86.4,172.8,86.4,168.1009979,73.4179993,4.6990021,12.9820007
7499,a176.4x86.4,176.4,86.4,171.746994,74.1397018,4.653006,12.2602982
7500,a-180x90,-180,90,-185.1719971,98.4511032,5.1719971,-8.4511032
7501,a-176.4x90,-176.4,90,-181.6080017,99.1250992,5.2080017,-9.1250992
7502,a-172.8x90,-172.8,90,-178.0090027,99.834198,5.2090027,-9.834198
7503,a-169.2x90,-169.2,90,-174.378006,100.586998,5.178006,-10.586998
7504,a-165.6x90,-165.6,90,-170.6900024,101.3929977,5.0900024,-11.3929977
7505,a-162x90,-162,90,-166.9329987,102.2509995,4.9329987,-12.2509995
7506,a-158.4x90,-158.4,90,-163.0890045,103.1559982,4.6890045,-13.1559982
7507,a-154.8x90,-154.8,90,-159.151001,104.112999,4.351001,-14.112999
7508,a-151.2x90,-151.2,90,-155.1080017,105.0849991,3.9080017,-15.0849991
7509,a-147.6x90,-147.6,90,-150.9259949,106.1210022,3.3259949,-16.1210022
7510,a-144x90,-144,90,-146.6199951,107.1750031,2.6199951,-17.1750031
7511,a-140.4x90,-140.4,90,-142.1380005,108.2429962,1.7380005,-18.2429962
7512,a-136.8x90,-136.8,90,-137.5,109.314003,0.7,-19.314003
7513,a-133.2x90,-133.2,90,-132.6710052,110.3850021,-0.5289948,-20.3850021
7514,a-129.6x90,-129.6,90,-127.6790009,111.3909988,-1.9209991,-21.3909988
7515,a-126x90,-126,90,-122.5299988,112.3880005,-3.4700012,-22.3880005
7516,a-122.4x90,-122.4,90,-116.7480011,113.4140015,-5.6519989,-23.4140015
7517,a-118.8x90,-118.8,90,-110.4680023,113.7529984,-8.3319977,-23.7529984
7518,a-115.2x90,-115.2,90,-104.8399963,113.6620026,-10.3600037,-23.6620026
7519,a-111.6x90,-111.6,90,-99.5063019,113.6439972,-12.0936981,-23.6439972
7520,a-108x90,-108,90,-94.1952972,113.5739975,-13.8047028,-23.5739975
7521,a-104.4x90,-104.4,90,-88.8636017,113.4680023,-15.5363983,-23.4680023
7522,a-100.8x90,-100.8,90,-83.5363998,113.2440033,-17.2636002,-23.2440033
7523,a-97.2x90,-97.2,90,-78.1492004,112.9919968,-19.0507996,-22.9919968
7524,a-93.6x90,-93.6,90,-72.6847992,112.5619965,-20.9152008,-22.5619965
7525,a-90x90,-90,90,-67.0730972,112.060997,-22.9269028,-22.060997
7526,a-86.4x90,-86.4,90,-61.2930984,111.1419983,-25.1069016,-21.1419983
7527,a-82.8x90,-82.8,90,-55.706501,109.973999,-27.093499,-19.973999
7528,a-79.2x90,-79.2,90,-50.3620987,108.7050018,-28.8379013,-18.7050018
7529,a-75.6x90,-75.6,90,-45.1567001,107.4339981,-30.4432999,-17.4339981
7530,a-72x90,-72,90,-39.8181992,105.927002,-32.1818008,-15.927002
7531,a-68.4x90,-68.4,90,-34.5965004,104.1869965,-33.8034996,-14.1869965
7532,a-64.8x90,-64.8,90,-29.5077991,102.2919998,-35.2922009,-12.2919998
7533,a-61.2x90,-61.2,90,-24.6046009,100.1750031,-36.5953991,-10.1750031
7534,a-57.6x90,-57.6,90,-20.0783005,97.9570999,-37.5216995,-7.9570999
7535,a-54x90,-54,90,-15.8739004,95.8097992,-38.1260996,-5.8097992
7536,a-50.4x90,-50.4,90,-11.9598999,93.740097,-38.4401001,-3.740097
7537,a-46.8x90,-46.8,90,-8.3387899,91.7869034,-38.4612101,-1.7869034
7538,a-43.2x90,-43.2,90,-4.9843898,90.046402,-38.2156102,-0.046402
7539,a-39.6x90,-39.6,90,-1.84087,88.490303,-37.75913,1.509697
7540,a-36x90,-36,90,1.12191,87.2149963,-37.12191,2.7850037
7541,a-32.4x90,-32.4,90,4.0068302,86.1660004,-36.4068302,3.8339996
7542,a-28.8x90,-28.8,90,6.8756499,85.361702,-35.6756499,4.638298
7543,a-25.2x90,-25.2,90,9.84338,84.7781982,-35.04338,5.2218018
7544,a-21.6x90,-21.6,90,12.9717999,84.1669006,-34.5717999,5.8330994
7545,a-18x90,-18,90,16.2653999,83.5428009,-34.2653999,6.4571991
7546,a-14.4x90,-14.4,90,19.6963997,82.8282013,-34.0963997,7.1717987
7547,a-10.8x90,-10.8,90,23.2180996,81.9870987,-34.0180996,8.0129013
7548,a-7.2x90,-7.2,90,26.7581997,80.9924011,-33.9581997,9.0075989
7549,a-3.6x90,-3.6,90,30.2798996,79.8886032,-33.8798996,10.1113968
7550,a0x90,0,90,33.7417984,78.7012024,-33.7417984,11.2987976
7551,a3.6x90,3.6,90,37.1213989,77.4671021,-33.5213989,12.5328979
7552,a7.2x90,7.2,90,40.4224014,76.2002029,-33.2224014,13.7997971
7553,a10.8x90,10.8,90,43.6030006,74.9356003,-32.8030006,15.0643997
7554,a14.4x90,14.4,90,46.6843987,73.7123032,-32.2843987,16.2876968
7555,a18x90,18,90,49.6456985,72.5643997,-31.6456985,17.4356003
7556,a21.6x90,21.6,90,52.5318985,71.4983978,-30.9318985,18.5016022
7557,a25.2x90,25.2,90,55.3394012,70.493103,-30.1394012,19.506897
7558,a28.8x90,28.8,90,58.0978012,69.5848999,-29.2978012,20.4151001
7559,a32.4x90,32.4,90,60.8270988,68.7387009,-28.4270988,21.2612991
7560,a36x90,36,90,63.5234985,67.9615021,-27.5234985,22.0384979
7561,a39.6x90,39.6,90,66.2045975,67.1992035,-26.6045975,22.8007965
7562,a43.2x90,43.2,90,68.8522034,66.4782028,-25.6522034,23.5217972
7563,a46.8x90,46.8,90,71.4843979,65.7994003,-24.6843979,24.2005997
7564,a50.4x90,50.4,90,74.0697021,65.1591034,-23.6697021,24.8408966
7565,a54x90,54,90,76.6252975,64.5698013,-22.6252975,25.4301987
7566,a57.6x90,57.6,90,79.1524963,64.0320969,-21.5524963,25.9679031
7567,a61.2x90,61.2,90,81.6465988,63.5909996,-20.4465988,26.4090004
7568,a64.8x90,64.8,90,84.1355972,63.2030983,-19.3355972,26.7969017
7569,a68.4x90,68.4,90,86.6100006,62.8658981,-18.2100006,27.1341019
7570,a72x90,72,90,89.0768967,62.5657997,-17.0768967,27.4342003
7571,a75.6x90,75.6,90,91.5363998,62.2971001,-15.9363998,27.7028999
7572,a79.2x90,79.2,90,93.9726028,62.0681,-14.7726028,27.9319
7573,a82.8x90,82.8,90,96.3920975,61.885601,-13.5920975,28.114399
7574,a86.4x90,86.4,90,98.7710037,61.7290001,-12.3710037,28.2709999
7575,a90x90,90,90,101.1240005,61.6388016,-11.1240005,28.3611984
7576,a93.6x90,93.6,90,103.4489975,61.6787987,-9.8489975,28.3212013
7577,a97.2x90,97.2,90,105.7699966,61.8428993,-8.5699966,28.1571007
7578,a100.8x90,100.8,90,108.1110001,62.1599007,-7.3110001,27.8400993
7579,a104.4x90,104.4,90,110.4960022,62.6062012,-6.0960022,27.3937988
7580,a108x90,108,90,112.9570007,63.1678009,-4.9570007,26.8321991
7581,a111.6x90,111.6,90,115.5029984,63.8456993,-3.9029984,26.1543007
7582,a115.2x90,115.2,90,118.1299973,64.5751038,-2.9299973,25.4248962
7583,a118.8x90,118.8,90,120.8470001,65.3338013,-2.0470001,24.6661987
7584,a122.4x90,122.4,90,123.6350021,66.1377029,-1.2350021,23.8622971
7585,a126x90,126,90,126.4960022,66.9456024,-0.4960022,23.0543976
7586,a129.6x90,129.6,90,129.4299927,67.7529984,0.1700073,22.2470016
7587,a133.2x90,133.2,90,132.4190063,68.5574036,0.7809937,21.4425964
7588,a136.8x90,136.8,90,135.4579926,69.3839035,1.3420074,20.6160965
7589,a140.4x90,140.4,90,138.5650024,70.2049026,1.8349976,19.7950974
7590,a144x90,144,90,141.720993,71.0024033,2.279007,18.9975967
7591,a147.6x90,147.6,90,144.9299927,71.8186035,2.6700073,18.1813965
7592,a151.2x90,151.2,90,148.197998,72.6373978,3.002002,17.3626022
7593,a154.8x90,154.8,90,151.5189972,73.4274979,3.2810028,16.5725021
7594,a158.4x90,158.4,90,154.8890076,74.2001038,3.5109924,15.7998962
7595,a162x90,162,90,158.3059998,74.9789963,3.6940002,15.0210037
7596,a165.6x90,165.6,90,161.776001,75.7217026,3.823999,14.2782974
7597,a169.2x90,169.2,90,165.2850037,76.4288025,3.9149963,13.5711975
7598,a172.8x90,172.8,90,168.8339996,77.145401,3.9660004,12.854599
7599,a176.4x90,176.4,90,172.4340057,77.8116989,3.9659943,12.1883011
7600,a-180x93.6,-180,93.6,-184.477005,102.1910019,4.477005,-8.5910019
7601,a-176.4x93.6,-176.4,93.6,-180.8659973,102.8460007,4.4659973,-9.2460007
7602,a-172.8x93.6,-172.8,93.6,-177.2149963,103.5400009,4.4149963,-9.9400009
7603,a-169.2x93.6,-169.2,93.6,-173.5279999,104.2659988,4.3279999,-10.6659988
7604,a-165.6x93.6,-165.6,93.6,-169.7870026,105.0309982,4.1870026,-11.4309982
7605,a-162x93.6,-162,93.6,-165.9810028,105.8450012,3.9810028,-12.2450012
7606,a-158.4x93.6,-158.4,93.6,-162.0859985,106.6930008,3.6859985,-13.0930008
7607,a-154.8x93.6,-154.8,93.6,-158.1089935,107.5680008,3.3089935,-13.9680008
7608,a-151.2x93.6,-151.2,93.6,-154.0319977,108.4769974,2.8319977,-14.8769974
7609,a-147.6x93.6,-147.6,93.6,-149.8470001,109.4020004,2.2470001,-15.8020004
7610,a-144x93.6,-144,93.6,-145.5460052,110.3570023,1.5460052,-16.7570023
7611,a-140.4x93.6,-140.4,93.6,-141.095993,111.3160019,0.695993,-17.7160019
7612,a-136.8x93.6,-136.8,93.6,-136.5099945,112.2829971,-0.2900055,-18.6829971
7613,a-133.2x93.6,-133.2,93.6,-131.7669983,113.2070007,-1.4330017,-19.6070007
7614,a-129.6x93.6,-129.6,93.6,-126.8809967,114.1090012,-2.7190033,-20.5090012
7615,a-126x93.6,-126,93.6,-121.8290024,114.9680023,-4.1709976,-21.3680023
7616,a-122.4x93.6,-122.4,93.6,-116.3010025,115.5899963,-6.0989975,-21.9899963
7617,a-118.8x93.6,-118.8,93.6,-110.3669968,115.8980026,-8.4330032,-22.2980026
7618,a-115.2x93.6,-115.2,93.6,-104.8570023,116.0690002,-10.3429977,-22.4690002
7619,a-111.6x93.6,-111.6,93.6,-99.625,116.1269989,-11.975,-22.5269989
7620,a-108x93.6,-108,93.6,-94.4076996,116.0820007,-13.5923004,-22.4820007
7621,a-104.4x93.6,-104.4,93.6,-89.1796036,115.9260025,-15.2203964,-22.3260025
7622,a-100.8x93.6,-100.8,93.6,-83.9375,115.7139969,-16.8625,-22.1139969
7623,a-97.2x93.6,-97.2,93.6,-78.6612015,115.3939972,-18.5387985,-21.7939972
7624,a-93.6x93.6,-93.6,93.6,-73.3307037,114.9970016,-20.2692963,-21.3970016
7625,a-90x93.6,-90,93.6,-67.8608017,114.4199982,-22.1391983,-20.8199982
7626,a-86.4x93.6,-86.4,93.6,-62.3843994,113.6760025,-24.0156006,-20.0760025
7627,a-82.8x93.6,-82.8,93.6,-56.9721985,112.7229996,-25.8278015,-19.1229996
7628,a-79.2x93.6,-79.2,93.6,-51.6851997,111.5250015,-27.5148003,-17.9250015
7629,a-75.6x93.6,-75.6,93.6,-46.5489006,110.2409973,-29.0510994,-16.6409973
7630,a-72x93.6,-72,93.6,-41.4387016,108.8919983,-30.5612984,-15.2919983
7631,a-68.4x93.6,-68.4,93.6,-36.407299,107.3410034,-31.992701,-13.7410034
7632,a-64.8x93.6,-64.8,93.6,-31.4918003,105.6569977,-33.3081997,-12.0569977
7633,a-61.2x93.6,-61.2,93.6,-26.7637005,103.8320007,-34.4362995,-10.2320007
7634,a-57.6x93.6,-57.6,93.6,-22.2637005,101.947998,-35.3362995,-8.347998
7635,a-54x93.6,-54,93.6,-18.0398006,100.0319977,-35.9601994,-6.4319977
7636,a-50.4x93.6,-50.4,93.6,-14.0663004,98.1748962,-36.3336996,-4.5748962
7637,a-46.8x93.6,-46.8,93.6,-10.3191996,96.4122009,-36.4808004,-2.8122009
7638,a-43.2x93.6,-43.2,93.6,-6.8016901,94.777298,-36.3983099,-1.177298
7639,a-39.6x93.6,-39.6,93.6,-3.4591899,93.2837982,-36.1408101,0.3162018
7640,a-36x93.6,-36,93.6,-0.264325,91.989502,-35.735675,1.610498
7641,a-32.4x93.6,-32.4,93.6,2.85237,90.8750992,-35.25237,2.7249008
7642,a-28.8x93.6,-28.8,93.6,5.9323101,89.9088974,-34.7323101,3.6911026
7643,a-25.2x93.6,-25.2,93.6,9.0395203,89.1071014,-34.2395203,4.4928986
7644,a-21.6x93.6,-21.6,93.6,12.2216997,88.3215027,-33.8216997,5.2784973
7645,a-18x93.6,-18,93.6,15.5005999,87.5589981,-33.5005999,6.0410019
7646,a-14.4x93.6,-14.4,93.6,18.8596992,86.7795029,-33.2596992,6.8204971
7647,a-10.8x93.6,-10.8,93.6,22.2791996,85.9257965,-33.0791996,7.6742035
7648,a-7.2x93.6,-7.2,93.6,25.7254009,84.9880981,-32.9254009,8.6119019
7649,a-3.6x93.6,-3.6,93.6,29.1613007,83.9774017,-32.7613007,9.6225983
7650,a0x93.6,0,93.6,32.5619011,82.9013977,-32.5619011,10.6986023
7651,a3.6x93.6,3.6,93.6,35.8941994,81.7894974,-32.2941994,11.8105026
7652,a7.2x93.6,7.2,93.6,39.1636009,80.6554031,-31.9636009,12.9445969
7653,a10.8x93.6,10.8,93.6,42.3549995,79.5239029,-31.5549995,14.0760971
7654,a14.4x93.6,14.4,93.6,45.4510002,78.4201965,-31.0510002,15.1798035
7655,a18x93.6,18,93.6,48.4706993,77.3607025,-30.4706993,16.2392975
7656,a21.6x93.6,21.6,93.6,51.4017982,76.3671036,-29.8017982,17.2328964
7657,a25.2x93.6,25.2,93.6,54.2957001,75.424202,-29.0957001,18.175798
7658,a28.8x93.6,28.8,93.6,57.1218987,74.5335007,-28.3218987,19.0664993
7659,a32.4x93.6,32.4,93.6,59.9129982,73.710701,-27.5129982,19.889299
7660,a36x93.6,36,93.6,62.6753998,72.9400024,-26.6753998,20.6599976
7661,a39.6x93.6,39.6,93.6,65.4047012,72.2076035,-25.8047012,21.3923965
7662,a43.2x93.6,43.2,93.6,68.1032028,71.5175018,-24.9032028,22.0824982
7663,a46.8x93.6,46.8,93.6,70.7818985,70.8705978,-23.9818985,22.7294022
7664,a50.4x93.6,50.4,93.6,73.4244995,70.2659988,-23.0244995,23.3340012
7665,a54x93.6,54,93.6,76.0379028,69.7174988,-22.0379028,23.8825012
7666,a57.6x93.6,57.6,93.6,78.6257019,69.2134018,-21.0257019,24.3865982
7667,a61.2x93.6,61.2,93.6,81.1912994,68.7746964,-19.9912994,24.8253036
7668,a64.8x93.6,64.8,93.6,83.7432022,68.388298,-18.9432022,25.211702
7669,a68.4x93.6,68.4,93.6,86.2750015,68.0571976,-17.8750015,25.5428024
7670,a72x93.6,72,93.6,88.8031998,67.7722015,-16.8031998,25.8277985
7671,a75.6x93.6,75.6,93.6,91.3145981,67.5264969,-15.7145981,26.0735031
7672,a79.2x93.6,79.2,93.6,93.8147964,67.3237991,-14.6147964,26.2762009
7673,a82.8x93.6,82.8,93.6,96.2978973,67.1751022,-13.4978973,26.4248978
7674,a86.4x93.6,86.4,93.6,98.7589035,67.0726013,-12.3589035,26.5273987
7675,a90x93.6,90,93.6,101.2040024,67.0363998,-11.2040024,26.5636002
7676,a93.6x93.6,93.6,93.6,103.6429977,67.1081009,-10.0429977,26.4918991
7677,a97.2x93.6,97.2,93.6,106.0790024,67.2720032,-8.8790024,26.3279968
7678,a100.8x93.6,100.8,93.6,108.5400009,67.5402985,-7.7400009,26.0597015
7679,a104.4x93.6,104.4,93.6,111.0319977,67.9101028,-6.6319977,25.6898972
7680,a108x93.6,108,93.6,113.5800018,68.3874969,-5.5800018,25.2125031
7681,a111.6x93.6,111.6,93.6,116.1940002,68.949501,-4.5940002,24.650499
7682,a115.2x93.6,115.2,93.6,118.8720016,69.5512009,-3.6720016,24.0487991
7683,a118.8x93.6,118.8,93.6,121.6210022,70.2029037,-2.8210022,23.3970963
7684,a122.4x93.6,122.4,93.6,124.4319992,70.8942032,-2.0319992,22.7057968
7685,a126x93.6,126,93.6,127.3069992,71.6062012,-1.3069992,21.9937988
7686,a129.6x93.6,129.6,93.6,130.2480011,72.3270035,-0.6480011,21.2729965
7687,a133.2x93.6,133.2,93.6,133.2440033,73.046402,-0.0440033,20.553598
7688,a136.8x93.6,136.8,93.6,136.2819977,73.7919006,0.5180023,19.8080994
7689,a140.4x93.6,140.4,93.6,139.3869934,74.543602,1.0130066,19.056398
7690,a144x93.6,144,93.6,142.5480042,75.2741013,1.4519958,18.3258987
7691,a147.6x93.6,147.6,93.6,145.7420044,76.0161972,1.8579956,17.5838028
7692,a151.2x93.6,151.2,93.6,148.9949951,76.7602997,2.2050049,16.8397003
7693,a154.8x93.6,154.8,93.6,152.3049927,77.4746017,2.4950073,16.1253983
7694,a158.4x93.6,158.4,93.6,155.6560059,78.1878967,2.7439941,15.4121033
7695,a162x93.6,162,93.6,159.0480042,78.8927002,2.9519958,14.7072998
7696,a165.6x93.6,165.6,93.6,162.4929962,79.5848007,3.1070038,14.0151993
7697,a169.2x93.6,169.2,93.6,165.977005,80.2394028,3.222995,13.3605972
7698,a172.8x93.6,172.8,93.6,169.5019989,80.8856964,3.2980011,12.7143036
7699,a176.4x93.6,176.4,93.6,173.0639954,81.5005035,3.3360046,12.0994965
7700,a-180x97.2,-180,97.2,-183.8000031,105.8860016,3.8000031,-8.6860016
7701,a-176.4x97.2,-176.4,97.2,-180.1560059,106.5189972,3.7560059,-9.3189972
7702,a-172.8x97.2,-172.8,97.2,-176.4600067,107.189003,3.6600067,-9.989003
7703,a-169.2x97.2,-169.2,97.2,-172.7250061,107.8860016,3.5250061,-10.6860016
7704,a-165.6x97.2,-165.6,97.2,-168.9400024,108.6090012,3.3400024,-11.4090012
7705,a-162x97.2,-162,97.2,-165.095993,109.3700027,3.095993,-12.1700027
7706,a-158.4x97.2,-158.4,97.2,-161.1719971,110.1650009,2.7719971,-12.9650009
7707,a-154.8x97.2,-154.8,97.2,-157.1660004,110.9589996,2.3660004,-13.7589996
7708,a-151.2x97.2,-151.2,97.2,-153.072998,111.8069992,1.872998,-14.6069992
7709,a-147.6x97.2,-147.6,97.2,-148.8769989,112.6549988,1.2769989,-15.4549988
7710,a-144x97.2,-144,97.2,-144.5850067,113.5159988,0.5850067,-16.3159988
7711,a-140.4x97.2,-140.4,97.2,-140.1629944,114.3779984,-0.2370056,-17.1779984
7712,a-136.8x97.2,-136.8,97.2,-135.6239929,115.2369995,-1.1760071,-18.0369995
7713,a-133.2x97.2,-133.2,97.2,-130.9519958,116.0670013,-2.2480042,-18.8670013
7714,a-129.6x97.2,-129.6,97.2,-126.151001,116.8539963,-3.448999,-19.6539963
7715,a-126x97.2,-126,97.2,-121.1910019,117.5439987,-4.8089981,-20.3439987
7716,a-122.4x97.2,-122.4,97.2,-115.8970032,117.8919983,-6.5029968,-20.6919983
7717,a-118.8x97.2,-118.8,97.2,-110.1610031,118.1849976,-8.6389969,-20.9849976
7718,a-115.2x97.2,-115.2,97.2,-104.802002,118.5019989,-10.397998,-21.3019989
7719,a-111.6x97.2,-111.6,97.2,-99.6939011,118.5930023,-11.9060989,-21.3930023
7720,a-108x97.2,-108,97.2,-94.5781021,118.5250015,-13.4218979,-21.3250015
7721,a-104.4x97.2,-104.4,97.2,-89.4465027,118.4290009,-14.9534973,-21.2290009
7722,a-100.8x97.2,-100.8,97.2,-84.3023987,118.1930008,-16.4976013,-20.9930008
7723,a-97.2x97.2,-97.2,97.2,-79.1306992,117.913002,-18.0693008,-20.713002
7724,a-93.6x97.2,-93.6,97.2,-73.9266968,117.487999,-19.6733032,-20.287999
7725,a-90x97.2,-90,97.2,-68.6186981,116.8209991,-21.3813019,-19.6209991
7726,a-86.4x97.2,-86.4,97.2,-63.3311005,116.2890015,-23.0688995,-19.0890015
7727,a-82.8x97.2,-82.8,97.2,-58.0737991,115.4469986,-24.7262009,-18.2469986
7728,a-79.2x97.2,-79.2,97.2,-52.9020004,114.3560028,-26.2979996,-17.1560028
7729,a-75.6x97.2,-75.6,97.2,-47.8580017,113.1389999,-27.7419983,-15.9389999
7730,a-72x97.2,-72,97.2,-42.8930016,111.8639984,-29.1069984,-14.6639984
7731,a-68.4x97.2,-68.4,97.2,-38.0130005,110.4749985,-30.3869995,-13.2749985
7732,a-64.8x97.2,-64.8,97.2,-33.2396011,108.9449997,-31.5603989,-11.7449997
7733,a-61.2x97.2,-61.2,97.2,-28.6236,107.3809967,-32.5764,-10.1809967
7734,a-57.6x97.2,-57.6,97.2,-24.191,105.7190018,-33.409,-8.5190018
7735,a-54x97.2,-54,97.2,-19.9585991,104.0009995,-34.0414009,-6.8009995
7736,a-50.4x97.2,-50.4,97.2,-15.9427996,102.3310013,-34.4572004,-5.1310013
7737,a-46.8x97.2,-46.8,97.2,-12.1223001,100.7259979,-34.6776999,-3.5259979
7738,a-43.2x97.2,-43.2,97.2,-8.4872904,99.2017975,-34.7127096,-2.0017975
7739,a-39.6x97.2,-39.6,97.2,-4.9963398,97.7785034,-34.6036602,-0.5785034
7740,a-36x97.2,-36,97.2,-1.63346,96.4916,-34.36654,0.7084
7741,a-32.4x97.2,-32.4,97.2,1.64255,95.3452988,-34.04255,1.8547012
7742,a-28.8x97.2,-28.8,97.2,4.8695102,94.3047028,-33.6695102,2.8952972
7743,a-25.2x97.2,-25.2,97.2,8.10145,93.3914032,-33.30145,3.8085968
7744,a-21.6x97.2,-21.6,97.2,11.3486996,92.4993973,-32.9486996,4.7006027
7745,a-18x97.2,-18,97.2,14.6400995,91.6532974,-32.6400995,5.5467026
7746,a-14.4x97.2,-14.4,97.2,17.9799004,90.8231964,-32.3799004,6.3768036
7747,a-10.8x97.2,-10.8,97.2,21.3518009,89.9525986,-32.1518009,7.2474014
7748,a-7.2x97.2,-7.2,97.2,24.7383003,89.0410004,-31.9383003,8.1589996
